,Datum,Anfang,Ende,Biomasse [MWh] Originalauflösungen,Wasserkraft [MWh] Originalauflösungen,Wind Offshore [MWh] Originalauflösungen,Wind Onshore [MWh] Originalauflösungen,Photovoltaik [MWh] Originalauflösungen,Sonstige Erneuerbare [MWh] Originalauflösungen,Kernenergie [MWh] Originalauflösungen,Braunkohle [MWh] Originalauflösungen,Steinkohle [MWh] Originalauflösungen,Erdgas [MWh] Originalauflösungen,Pumpspeicher [MWh] Originalauflösungen,Sonstige Konventionelle [MWh] Originalauflösungen,hour
194,2023-01-03,00:30,00:45,1123.25,317.75,1115.0,4748.0,0.0,33.25,614.25,3215.5,862.0,573.75,6.5,336.75,0
195,2023-01-03,00:45,01:00,1122.75,317.5,1095.5,4660.5,0.0,33.75,614.5,3190.0,862.0,578.75,3.75,334.75,0
196,2023-01-03,01:00,01:15,1122.0,319.0,1072.0,4571.75,0.0,35.0,614.5,3211.25,854.5,569.0,11.0,337.5,1
197,2023-01-03,01:15,01:30,1119.0,317.75,1073.25,4535.25,0.0,35.0,614.5,3208.5,864.25,573.5,44.5,339.25,1
198,2023-01-03,01:30,01:45,1117.5,318.5,1041.75,4453.25,0.0,35.0,614.5,3194.0,866.25,575.5,42.25,338.0,1
199,2023-01-03,01:45,02:00,1119.75,324.5,1040.5,4405.75,0.0,35.0,614.25,3198.0,859.5,569.75,43.5,338.25,1
200,2023-01-03,02:00,02:15,1117.25,326.5,1056.25,4334.75,0.0,34.25,614.5,3150.5,851.25,540.0,50.75,335.75,2
201,2023-01-03,02:15,02:30,1119.5,337.25,1036.25,4207.0,0.0,33.5,615.25,3116.0,841.5,522.75,59.0,334.5,2
202,2023-01-03,02:30,02:45,1114.75,342.5,1028.0,4086.25,0.0,33.5,615.75,3149.25,836.5,520.75,56.25,333.0,2
203,2023-01-03,02:45,03:00,1113.5,335.0,992.75,3969.75,0.0,33.5,615.75,3157.0,835.5,518.5,59.25,332.5,2
204,2023-01-03,03:00,03:15,1111.75,335.25,987.0,3884.75,0.0,33.5,615.75,3167.0,843.0,532.5,58.75,332.5,3
205,2023-01-03,03:15,03:30,1113.25,326.5,1014.5,3833.5,0.0,33.0,615.25,3173.75,847.0,531.0,46.5,331.25,3
206,2023-01-03,03:30,03:45,1115.75,320.75,984.5,3803.0,0.0,32.5,615.0,3177.5,846.5,526.75,43.25,329.5,3
207,2023-01-03,03:45,04:00,1115.75,317.25,966.25,3754.5,0.0,33.0,615.5,3176.75,851.0,538.0,43.25,330.0,3
208,2023-01-03,04:00,04:15,1117.5,316.5,962.75,3642.0,0.0,34.25,615.75,3192.25,872.5,550.5,43.0,328.75,4
209,2023-01-03,04:15,04:30,1121.5,319.25,923.5,3538.5,0.0,34.25,616.25,3210.0,912.5,555.0,43.25,329.75,4
210,2023-01-03,04:30,04:45,1119.25,321.25,1003.5,3458.25,0.0,34.25,616.25,3200.0,944.25,556.75,43.25,329.25,4
211,2023-01-03,04:45,05:00,1121.75,323.25,952.75,3397.25,0.0,34.5,616.0,3208.5,978.25,562.5,43.25,330.5,4
212,2023-01-03,05:00,05:15,1124.75,322.75,907.0,3303.5,0.0,34.75,616.25,3192.75,1026.0,573.25,43.25,332.0,5
213,2023-01-03,05:15,05:30,1126.75,321.5,877.0,3290.25,0.0,35.0,616.25,3186.25,1087.0,584.25,43.5,330.75,5
214,2023-01-03,05:30,05:45,1126.5,329.0,858.0,3243.75,0.0,35.0,616.0,3219.5,1192.0,599.25,37.5,331.5,5
215,2023-01-03,05:45,06:00,1129.5,335.0,799.25,3187.0,0.0,35.75,616.0,3228.0,1305.5,646.75,44.5,333.25,5
216,2023-01-03,06:00,06:15,1142.0,329.5,804.25,3171.0,0.0,36.75,616.0,3236.25,1471.25,769.75,15.75,334.75,6
217,2023-01-03,06:15,06:30,1146.25,323.5,820.25,3118.75,0.0,37.0,616.0,3227.75,1603.5,774.75,90.25,335.25,6
218,2023-01-03,06:30,06:45,1148.75,319.25,752.0,3082.75,0.0,37.0,616.0,3225.25,1681.0,830.25,247.0,335.75,6
219,2023-01-03,06:45,07:00,1153.75,324.0,707.5,3043.0,0.0,37.0,616.25,3231.25,1744.5,844.25,405.0,334.5,6
220,2023-01-03,07:00,07:15,1181.25,319.5,683.25,3026.25,0.0,38.0,616.0,3208.75,1812.5,910.25,668.25,337.75,7
221,2023-01-03,07:15,07:30,1190.0,325.75,672.75,2990.25,0.0,39.25,615.75,3235.0,1879.0,928.25,765.5,340.75,7
222,2023-01-03,07:30,07:45,1193.25,321.5,669.75,3020.5,0.0,39.75,615.75,3304.0,1976.5,910.75,747.75,343.5,7
223,2023-01-03,07:45,08:00,1195.25,324.25,616.0,3015.5,0.0,39.75,615.75,3385.5,2055.75,909.75,886.0,339.5,7
224,2023-01-03,08:00,08:15,1205.5,316.5,607.25,2961.25,1.75,39.75,615.75,3373.25,2075.5,933.25,830.5,340.25,8
225,2023-01-03,08:15,08:30,1208.75,318.0,631.75,2910.5,7.75,39.75,616.0,3364.75,2096.5,939.25,1025.25,342.25,8
226,2023-01-03,08:30,08:45,1206.0,319.25,618.25,2853.0,55.75,39.75,615.25,3389.25,2115.25,943.5,1090.75,343.75,8
227,2023-01-03,08:45,09:00,1207.5,318.75,645.75,2822.25,172.0,39.75,615.75,3394.0,2155.5,935.5,954.75,346.5,8
228,2023-01-03,09:00,09:15,1199.5,318.75,695.5,2751.5,342.25,39.75,615.75,3369.0,2187.0,937.0,1281.0,348.0,9
229,2023-01-03,09:15,09:30,1195.75,318.75,676.0,2652.75,528.75,39.75,616.5,3381.0,2215.75,939.75,1191.0,347.5,9
230,2023-01-03,09:30,09:45,1198.0,318.25,753.75,2593.5,722.0,39.75,617.0,3389.75,2224.0,936.0,1132.25,347.25,9
231,2023-01-03,09:45,10:00,1202.75,318.5,830.25,2565.75,947.0,39.75,616.75,3379.5,2240.25,938.75,816.0,342.25,9
232,2023-01-03,10:00,10:15,1198.5,318.75,840.0,2505.0,1163.5,39.75,616.25,3398.75,2243.75,936.25,995.75,339.75,10
233,2023-01-03,10:15,10:30,1191.25,317.5,850.25,2335.0,1402.0,39.75,615.75,3370.0,2250.25,937.5,797.25,339.0,10
234,2023-01-03,10:30,10:45,1190.0,318.75,942.5,2204.25,1638.25,39.75,616.25,3380.5,2243.25,940.5,552.25,340.75,10
235,2023-01-03,10:45,11:00,1191.25,318.0,982.25,2083.25,1876.5,39.75,616.25,3397.75,2243.75,935.5,351.5,345.25,10
236,2023-01-03,11:00,11:15,1182.5,323.75,993.5,1988.5,2109.0,39.75,615.75,3395.5,2254.5,936.25,879.5,344.75,11
237,2023-01-03,11:15,11:30,1180.0,318.0,1007.5,1912.75,2302.5,39.75,616.5,3343.75,2259.0,930.0,865.25,342.5,11
238,2023-01-03,11:30,11:45,1178.0,317.0,1038.5,1818.75,2458.75,39.75,616.0,3356.0,2258.5,925.0,824.25,342.25,11
239,2023-01-03,11:45,12:00,1182.25,317.0,1014.75,1761.0,2573.0,39.75,616.25,3362.5,2260.0,932.5,725.25,342.5,11
240,2023-01-03,12:00,12:15,1169.25,317.0,959.0,1752.0,2663.25,39.75,616.0,3376.5,2236.75,922.75,508.5,342.25,12
241,2023-01-03,12:15,12:30,1168.75,316.25,928.0,1779.75,2624.75,39.75,615.5,3376.25,2238.25,923.0,363.5,340.0,12
242,2023-01-03,12:30,12:45,1167.5,319.75,871.5,1814.25,2565.25,39.75,615.25,3359.0,2229.5,913.25,391.75,343.25,12
243,2023-01-03,12:45,13:00,1163.25,321.0,867.5,1841.75,2476.0,39.75,615.0,3357.0,2202.5,918.25,392.25,343.25,12
244,2023-01-03,13:00,13:15,1166.75,317.5,879.5,1833.75,2373.0,39.75,614.5,3367.25,2187.25,928.5,551.75,344.5,13
245,2023-01-03,13:15,13:30,1170.5,318.25,927.25,1837.0,2208.0,39.75,614.75,3371.75,2181.75,932.75,447.0,342.5,13
246,2023-01-03,13:30,13:45,1175.25,321.25,953.75,1835.75,2064.75,39.75,614.75,3374.75,2180.5,935.0,506.25,342.25,13
247,2023-01-03,13:45,14:00,1178.5,323.0,996.75,1830.0,1876.25,39.75,614.5,3386.25,2189.25,937.0,397.0,342.25,13
248,2023-01-03,14:00,14:15,1182.75,323.5,1055.75,1769.25,1696.75,39.75,614.5,3414.5,2191.5,938.5,315.75,344.5,14
249,2023-01-03,14:15,14:30,1185.75,327.75,1049.5,1742.0,1516.5,39.75,614.5,3413.0,2173.0,937.75,498.75,344.25,14
250,2023-01-03,14:30,14:45,1190.25,342.5,1100.5,1754.0,1297.25,39.75,614.5,3400.25,2154.5,936.5,662.25,344.5,14
251,2023-01-03,14:45,15:00,1196.0,356.5,1114.0,1745.25,1067.5,39.75,614.5,3410.5,2126.25,947.75,795.75,344.5,14
252,2023-01-03,15:00,15:15,1205.25,335.75,1148.0,1748.0,840.0,39.75,614.5,3411.0,2115.5,952.25,696.25,346.75,15
253,2023-01-03,15:15,15:30,1208.75,338.75,1176.75,1725.0,620.0,39.75,614.5,3422.5,2116.75,957.0,804.0,346.5,15
254,2023-01-03,15:30,15:45,1210.5,359.75,1186.5,1747.5,404.75,39.75,614.5,3440.75,2116.75,956.0,873.5,346.5,15
255,2023-01-03,15:45,16:00,1215.0,350.25,1245.5,1818.75,219.5,39.75,614.0,3440.25,2113.75,958.75,1009.75,343.75,15
256,2023-01-03,16:00,16:15,1227.5,334.5,1215.75,1911.0,90.25,39.75,614.25,3451.5,2097.25,963.75,903.75,346.0,16
257,2023-01-03,16:15,16:30,1231.5,356.0,1192.5,2009.25,25.75,39.75,614.25,3453.25,2084.75,968.25,1039.5,347.0,16
258,2023-01-03,16:30,16:45,1233.5,353.25,1170.5,2107.5,3.0,39.75,614.25,3424.5,2070.5,976.75,1270.75,346.75,16
259,2023-01-03,16:45,17:00,1236.5,363.25,1168.5,2248.5,0.25,39.75,614.25,3417.75,2058.25,1010.0,1462.75,348.25,16
260,2023-01-03,17:00,17:15,1242.75,364.75,1221.75,2429.5,0.0,39.75,614.5,3459.25,2044.25,1052.25,1986.75,347.5,17
261,2023-01-03,17:15,17:30,1239.25,367.75,1289.0,2606.5,0.0,39.75,614.25,3459.25,2045.5,1055.25,1939.5,348.5,17
262,2023-01-03,17:30,17:45,1241.5,356.75,1368.75,2769.25,0.0,39.75,614.5,3461.75,2045.5,1056.5,1905.25,349.75,17
263,2023-01-03,17:45,18:00,1244.75,352.75,1399.0,2905.5,0.0,39.75,614.75,3455.0,2045.0,1059.0,1738.5,346.75,17
264,2023-01-03,18:00,18:15,1244.0,338.0,1419.0,3020.75,0.0,39.75,614.5,3405.0,2039.25,1036.25,1572.0,342.25,18
265,2023-01-03,18:15,18:30,1242.25,336.75,1460.25,3147.25,0.0,39.75,614.75,3416.75,2040.75,1027.0,1261.75,340.25,18
266,2023-01-03,18:30,18:45,1235.25,338.0,1489.75,3340.0,0.0,39.75,614.5,3436.0,2039.25,1038.75,1146.25,339.5,18
267,2023-01-03,18:45,19:00,1234.75,345.0,1478.0,3542.5,0.0,39.75,614.75,3447.75,2023.0,1044.25,790.5,314.75,18
268,2023-01-03,19:00,19:15,1226.0,339.5,1468.0,3714.0,0.0,39.75,614.5,3467.0,2011.75,974.75,731.5,286.25,19
269,2023-01-03,19:15,19:30,1226.5,326.25,1449.25,3916.0,0.0,39.75,614.75,3448.25,1998.75,970.0,238.5,285.75,19
270,2023-01-03,19:30,19:45,1219.5,323.25,1461.0,4140.0,0.0,39.75,614.75,3419.0,1993.25,945.0,112.25,285.25,19
271,2023-01-03,19:45,20:00,1215.0,327.0,1461.75,4298.25,0.0,39.75,615.0,3411.0,1988.5,941.75,101.5,283.5,19
272,2023-01-03,20:00,20:15,1201.25,346.5,1449.5,4546.25,0.0,39.75,614.75,3425.0,1939.25,929.75,582.25,270.0,20
273,2023-01-03,20:15,20:30,1198.75,341.25,1442.5,4760.25,0.0,39.75,614.75,3423.25,1876.75,886.25,262.0,270.25,20
274,2023-01-03,20:30,20:45,1197.25,338.25,1403.0,5008.0,0.0,39.75,614.75,3407.0,1813.25,880.25,126.75,269.75,20
275,2023-01-03,20:45,21:00,1193.25,328.25,1344.25,5177.75,0.0,39.75,614.5,3421.5,1709.25,869.5,74.25,269.0,20
276,2023-01-03,21:00,21:15,1179.25,328.75,1318.0,5350.0,0.0,39.75,614.75,3409.25,1596.5,834.5,90.25,269.25,21
277,2023-01-03,21:15,21:30,1175.0,323.5,1305.0,5479.25,0.0,39.75,615.0,3373.5,1391.5,836.25,42.5,270.75,21
278,2023-01-03,21:30,21:45,1173.0,331.75,1337.25,5603.75,0.0,39.75,615.25,3353.5,1208.25,793.75,52.0,272.0,21
279,2023-01-03,21:45,22:00,1167.5,326.75,1290.0,5687.25,0.0,39.75,615.25,3350.0,1115.75,755.75,35.25,272.5,21
280,2023-01-03,22:00,22:15,1150.5,353.0,1290.75,5689.25,0.0,39.25,615.25,3328.75,988.75,696.5,267.25,271.25,22
281,2023-01-03,22:15,22:30,1149.25,331.75,1285.5,5819.0,0.0,37.75,615.25,3303.75,962.75,663.25,93.5,269.5,22
282,2023-01-03,22:30,22:45,1146.0,326.5,1289.5,5930.0,0.0,36.75,615.25,3295.0,959.5,663.0,39.75,267.0,22
283,2023-01-03,22:45,23:00,1147.5,327.25,1256.0,6049.75,0.0,36.75,615.0,3214.25,974.0,660.25,14.75,266.5,22
284,2023-01-03,23:00,23:15,1138.25,350.25,1222.75,6177.25,0.0,36.0,615.0,2939.0,1002.0,623.75,182.5,265.75,23
285,2023-01-03,23:15,23:30,1135.25,333.5,1219.25,6363.75,0.0,34.5,615.0,2607.5,1017.25,594.75,193.0,262.5,23
286,2023-01-03,23:30,23:45,1133.0,346.25,1214.75,6499.5,0.0,34.25,614.75,2360.0,1015.5,593.75,204.25,261.5,23
287,2023-01-03,23:45,00:00,1131.0,336.75,1218.75,6638.25,0.0,32.5,613.0,2054.5,1028.75,573.0,107.75,258.25,23
288,2023-01-04,00:00,00:15,1118.75,327.75,1314.75,6721.5,0.0,32.5,613.75,1775.25,1043.25,570.5,9.25,259.0,0
289,2023-01-04,00:15,00:30,1118.25,332.5,1257.75,6865.0,0.0,32.5,614.0,1633.75,1019.75,566.5,15.25,259.5,0
290,2023-01-04,00:30,00:45,1119.75,330.5,1236.75,6973.25,0.0,32.5,614.0,1467.25,1003.25,566.25,13.0,259.5,0
291,2023-01-04,00:45,01:00,1120.0,335.75,1259.75,7014.5,0.0,32.5,613.75,1394.25,985.5,562.75,46.0,260.75,0
292,2023-01-04,01:00,01:15,1115.75,333.75,1304.5,7191.5,0.0,32.5,613.75,1378.25,974.0,526.75,55.5,260.75,1
293,2023-01-04,01:15,01:30,1113.25,327.5,1296.0,7389.75,0.0,32.5,613.75,1375.25,985.75,530.25,40.75,258.5,1
294,2023-01-04,01:30,01:45,1117.0,329.25,1313.25,7445.75,0.0,32.5,613.75,1364.5,990.5,528.25,45.0,258.5,1
295,2023-01-04,01:45,02:00,1118.0,327.5,1307.5,7490.75,0.0,32.5,613.5,1337.25,994.75,528.0,52.0,258.5,1
296,2023-01-04,02:00,02:15,1111.75,331.0,1358.0,7465.25,0.0,32.5,613.75,1308.5,1014.75,540.75,52.25,258.5,2
297,2023-01-04,02:15,02:30,1109.25,326.0,1350.0,7515.25,0.0,32.5,613.5,1320.0,1038.5,536.5,47.25,259.0,2
298,2023-01-04,02:30,02:45,1108.25,326.25,1351.5,7514.5,0.0,32.5,613.75,1316.25,1053.5,534.25,52.0,257.5,2
299,2023-01-04,02:45,03:00,1109.25,325.25,1336.25,7446.5,0.0,32.5,613.5,1303.75,1055.0,540.25,52.0,258.75,2
300,2023-01-04,03:00,03:15,1105.0,325.75,1333.0,7141.75,0.0,32.5,614.0,1247.5,1068.75,517.0,51.5,259.0,3
301,2023-01-04,03:15,03:30,1106.5,324.5,1355.75,7206.5,0.0,32.5,614.25,1250.0,1073.25,518.75,51.75,259.25,3
302,2023-01-04,03:30,03:45,1106.0,324.75,1379.75,7224.75,0.0,32.5,614.25,1246.25,1074.0,513.75,52.0,259.25,3
303,2023-01-04,03:45,04:00,1109.5,324.0,1371.0,7173.5,0.0,32.5,614.5,1237.5,1071.25,515.0,52.0,259.5,3
304,2023-01-04,04:00,04:15,1109.5,330.0,1401.0,7090.0,0.0,32.5,614.25,1237.5,1036.75,518.0,54.0,255.0,4
305,2023-01-04,04:15,04:30,1112.25,323.0,1415.25,7273.5,0.0,32.5,614.25,1232.25,1044.25,513.5,51.75,255.25,4
306,2023-01-04,04:30,04:45,1109.5,321.25,1414.75,7428.0,0.0,32.5,614.0,1232.0,1062.75,512.75,51.25,254.75,4
307,2023-01-04,04:45,05:00,1112.0,321.0,1408.75,7554.75,0.0,32.5,614.0,1231.75,1068.0,519.5,55.75,254.25,4
308,2023-01-04,05:00,05:15,1113.75,320.25,1434.0,8048.25,0.0,32.5,613.75,1233.75,1086.0,520.0,63.75,253.25,5
309,2023-01-04,05:15,05:30,1116.5,318.75,1436.25,8209.5,0.0,32.25,613.75,1233.25,1105.5,518.25,60.0,253.25,5
310,2023-01-04,05:30,05:45,1115.75,317.75,1452.75,8436.75,0.0,32.25,613.75,1247.5,1142.0,521.5,53.75,253.25,5
311,2023-01-04,05:45,06:00,1116.25,327.0,1467.5,8830.5,0.0,32.25,612.75,1248.75,1151.75,530.5,63.5,252.5,5
312,2023-01-04,06:00,06:15,1125.25,345.25,1388.5,9534.5,0.0,32.25,612.5,1246.5,1188.5,537.25,90.0,254.25,6
313,2023-01-04,06:15,06:30,1133.25,333.25,1389.5,10040.0,0.0,32.0,612.25,1243.5,1209.0,541.75,66.25,254.75,6
314,2023-01-04,06:30,06:45,1136.5,333.0,1380.5,10191.75,0.0,32.0,612.0,1245.25,1247.5,545.5,70.0,253.0,6
315,2023-01-04,06:45,07:00,1139.0,342.0,1376.25,10331.25,0.0,32.25,612.0,1248.5,1261.5,542.5,89.5,254.0,6
316,2023-01-04,07:00,07:15,1155.75,328.25,1455.0,10409.0,0.0,32.25,611.75,1260.0,1273.5,552.75,52.75,253.5,7
317,2023-01-04,07:15,07:30,1167.25,354.5,1416.75,10494.5,0.0,32.25,611.25,1283.25,1303.75,561.0,68.5,252.25,7
318,2023-01-04,07:30,07:45,1171.75,329.75,1369.75,10543.5,0.0,32.25,611.75,1277.75,1339.0,564.0,170.25,251.5,7
319,2023-01-04,07:45,08:00,1180.25,333.5,1339.5,10603.5,0.0,32.25,611.5,1287.75,1400.75,562.5,299.75,252.5,7
320,2023-01-04,08:00,08:15,1195.75,336.75,1351.25,10611.75,2.0,32.25,611.25,1287.75,1438.75,569.0,587.75,255.0,8
321,2023-01-04,08:15,08:30,1202.75,345.0,1329.0,10670.5,21.75,32.25,611.25,1289.0,1468.0,572.25,599.5,255.5,8
322,2023-01-04,08:30,08:45,1205.0,336.0,1313.0,10711.25,98.75,32.25,610.75,1293.0,1486.0,573.5,670.5,255.75,8
323,2023-01-04,08:45,09:00,1209.0,327.25,1298.5,10714.75,167.0,32.25,611.25,1301.75,1509.5,577.25,728.5,254.25,8
324,2023-01-04,09:00,09:15,1205.75,339.5,1265.25,10734.75,243.25,32.0,610.5,1316.5,1526.0,566.75,764.25,254.75,9
325,2023-01-04,09:15,09:30,1200.5,342.25,1252.5,10780.25,324.5,32.0,610.25,1312.0,1527.0,568.0,719.25,255.5,9
326,2023-01-04,09:30,09:45,1197.25,341.75,1247.0,10847.25,406.25,32.0,609.25,1319.25,1529.75,565.5,689.0,256.0,9
327,2023-01-04,09:45,10:00,1197.25,337.75,1249.5,10911.0,496.75,32.0,609.25,1309.75,1521.0,568.25,632.0,253.75,9
328,2023-01-04,10:00,10:15,1193.25,332.25,1235.75,10847.25,568.75,32.0,609.25,1292.75,1514.5,572.25,302.0,254.25,10
329,2023-01-04,10:15,10:30,1193.25,333.25,1231.25,10886.0,590.0,32.0,609.0,1273.75,1509.75,572.5,338.25,256.0,10
330,2023-01-04,10:30,10:45,1192.5,338.75,1224.75,10933.0,632.0,32.0,609.25,1269.0,1509.0,573.5,279.75,256.25,10
331,2023-01-04,10:45,11:00,1196.0,345.0,1223.0,10904.75,662.0,32.0,609.0,1268.25,1501.75,575.0,228.5,256.0,10
332,2023-01-04,11:00,11:15,1186.0,354.75,1198.25,10956.75,661.5,32.0,609.0,1273.75,1477.5,584.75,559.75,255.75,11
333,2023-01-04,11:15,11:30,1188.25,349.5,1195.75,10949.75,659.5,32.0,608.75,1269.25,1459.25,583.0,529.5,256.5,11
334,2023-01-04,11:30,11:45,1189.75,342.5,1188.75,10950.75,655.75,32.0,608.75,1277.0,1450.75,563.0,638.75,256.5,11
335,2023-01-04,11:45,12:00,1189.5,364.5,1179.5,10946.0,652.25,32.0,608.75,1278.75,1411.0,561.25,719.5,256.75,11
336,2023-01-04,12:00,12:15,1170.75,346.5,1260.25,10944.5,639.75,31.75,607.5,1287.75,1370.5,558.0,671.0,257.75,12
337,2023-01-04,12:15,12:30,1168.25,323.25,1293.25,11021.75,621.75,32.0,607.0,1274.0,1367.25,558.75,647.25,257.25,12
338,2023-01-04,12:30,12:45,1172.0,317.0,1293.75,11058.5,604.5,31.75,606.75,1268.75,1366.5,562.5,554.0,255.25,12
339,2023-01-04,12:45,13:00,1196.0,314.0,1309.75,11071.75,587.75,31.75,607.0,1265.75,1346.75,566.0,510.0,254.5,12
340,2023-01-04,13:00,13:15,1191.0,321.0,1331.25,11083.5,567.25,31.75,606.25,1269.5,1300.75,559.5,226.25,254.5,13
341,2023-01-04,13:15,13:30,1187.75,325.75,1332.0,11117.0,549.75,31.75,605.75,1268.25,1262.0,564.0,204.75,254.25,13
342,2023-01-04,13:30,13:45,1187.0,313.75,1330.25,11091.0,535.5,31.75,606.0,1271.0,1257.75,563.0,169.75,255.0,13
343,2023-01-04,13:45,14:00,1190.25,316.0,1328.25,11034.0,497.0,31.75,606.0,1266.25,1256.5,567.5,95.5,255.0,13
344,2023-01-04,14:00,14:15,1186.5,316.75,1329.0,11027.75,457.25,31.75,606.25,1266.25,1234.0,566.5,108.75,254.25,14
345,2023-01-04,14:15,14:30,1188.5,331.25,1330.25,11020.75,420.5,31.75,606.0,1265.75,1204.5,565.75,107.5,253.25,14
346,2023-01-04,14:30,14:45,1190.5,339.25,1329.25,11050.5,365.5,31.75,606.25,1269.0,1193.0,567.5,154.0,254.75,14
347,2023-01-04,14:45,15:00,1188.5,345.0,1328.75,11057.0,309.5,31.75,606.5,1278.75,1173.5,565.75,150.0,254.5,14
348,2023-01-04,15:00,15:15,1190.25,327.75,1329.75,11077.0,244.25,31.75,606.0,1297.0,1155.25,567.25,242.5,255.75,15
349,2023-01-04,15:15,15:30,1191.25,325.0,1330.75,11082.25,180.5,31.75,606.25,1303.25,1140.5,565.0,234.25,255.5,15
350,2023-01-04,15:30,15:45,1186.5,339.0,1331.25,11081.75,125.5,31.75,606.25,1312.25,1149.75,567.75,257.5,255.5,15
351,2023-01-04,15:45,16:00,1190.75,327.5,1331.75,11072.25,72.0,31.75,606.25,1286.25,1176.5,566.5,184.75,254.75,15
352,2023-01-04,16:00,16:15,1205.0,320.25,1331.5,11038.75,26.25,31.75,606.0,1250.25,1202.0,568.0,403.5,256.0,16
353,2023-01-04,16:15,16:30,1211.75,337.75,1285.75,11003.0,5.75,31.75,606.0,1257.75,1222.5,580.75,523.25,255.25,16
354,2023-01-04,16:30,16:45,1212.75,340.25,1282.75,10997.25,0.5,31.75,605.75,1246.5,1289.25,588.75,686.0,256.25,16
355,2023-01-04,16:45,17:00,1223.25,320.75,1276.25,11041.25,0.25,31.75,605.25,1238.75,1390.25,596.25,887.5,256.0,16
356,2023-01-04,17:00,17:15,1230.5,325.75,1246.75,11095.5,0.0,31.75,604.25,1234.0,1462.0,596.75,1188.75,256.75,17
357,2023-01-04,17:15,17:30,1232.25,323.5,1270.5,11197.5,0.0,31.75,604.5,1228.5,1486.75,601.5,1237.25,256.75,17
358,2023-01-04,17:30,17:45,1231.5,317.25,1251.0,11243.25,0.0,31.75,604.75,1228.0,1488.25,603.0,1319.0,257.25,17
359,2023-01-04,17:45,18:00,1232.0,317.0,1205.0,11263.0,0.0,31.75,604.75,1230.0,1489.25,601.75,1255.0,257.25,17
360,2023-01-04,18:00,18:15,1230.75,317.0,1254.75,11203.0,0.0,31.75,604.5,1229.5,1495.25,601.0,696.0,257.5,18
361,2023-01-04,18:15,18:30,1230.75,318.25,1257.75,11109.0,0.0,31.5,604.25,1237.25,1494.25,620.5,548.75,257.0,18
362,2023-01-04,18:30,18:45,1229.5,319.0,1259.0,11158.5,0.0,31.5,604.5,1230.5,1494.25,624.75,461.75,256.75,18
363,2023-01-04,18:45,19:00,1230.0,319.75,1258.5,11125.75,0.0,31.5,604.75,1230.5,1494.5,621.75,392.0,256.75,18
364,2023-01-04,19:00,19:15,1226.0,325.5,1278.75,11105.75,0.0,31.5,604.75,1234.5,1496.5,610.0,616.25,255.5,19
365,2023-01-04,19:15,19:30,1227.0,315.75,1278.25,11111.5,0.0,31.5,604.75,1222.25,1497.25,613.0,435.75,254.0,19
366,2023-01-04,19:30,19:45,1222.0,314.75,1280.0,11120.5,0.0,31.75,604.75,1231.5,1496.5,614.75,250.5,252.75,19
367,2023-01-04,19:45,20:00,1221.5,328.75,1278.0,11089.5,0.0,31.75,604.25,1229.5,1481.5,617.25,277.0,252.25,19
368,2023-01-04,20:00,20:15,1195.25,311.25,1196.0,11136.25,0.0,31.5,604.5,1202.75,1448.75,621.0,432.5,252.5,20
369,2023-01-04,20:15,20:30,1187.25,311.75,1192.75,11170.75,0.0,31.5,604.75,1191.75,1448.5,616.75,162.75,252.75,20
370,2023-01-04,20:30,20:45,1186.5,308.0,1191.5,11126.0,0.0,31.5,604.75,1194.25,1450.5,616.25,135.75,252.25,20
371,2023-01-04,20:45,21:00,1187.5,306.0,1169.75,11114.75,0.0,31.5,605.0,1191.0,1474.25,614.25,86.5,251.0,20
372,2023-01-04,21:00,21:15,1175.0,304.25,1225.5,11098.5,0.0,31.5,604.0,1200.5,1496.0,552.5,198.5,252.25,21
373,2023-01-04,21:15,21:30,1173.5,304.5,1213.25,11088.75,0.0,31.5,604.0,1193.0,1511.5,552.5,30.0,257.0,21
374,2023-01-04,21:30,21:45,1170.5,302.75,1234.0,11093.75,0.0,31.5,604.25,1190.25,1490.75,547.75,53.5,256.75,21
375,2023-01-04,21:45,22:00,1170.25,304.0,1234.25,11051.0,0.0,31.5,604.0,1196.0,1482.0,551.5,2.75,256.75,21
376,2023-01-04,22:00,22:15,1155.5,317.0,1236.0,10732.5,0.0,31.5,604.75,1195.25,1479.75,553.75,26.75,257.75,22
377,2023-01-04,22:15,22:30,1155.0,303.0,1251.5,10743.5,0.0,31.5,604.25,1190.75,1469.0,556.5,10.5,257.75,22
378,2023-01-04,22:30,22:45,1152.75,308.5,1267.75,10764.5,0.0,31.5,603.5,1193.0,1449.0,556.75,27.25,257.25,22
379,2023-01-04,22:45,23:00,1152.5,313.5,1267.25,10737.75,0.0,31.5,604.25,1193.75,1438.5,549.5,51.25,257.5,22
380,2023-01-04,23:00,23:15,1141.0,312.75,1232.75,10671.5,0.0,31.75,604.25,1203.5,1415.25,546.5,52.0,258.25,23
381,2023-01-04,23:15,23:30,1140.75,315.0,1248.0,10542.0,0.0,31.75,604.75,1206.25,1391.0,551.0,54.25,258.5,23
382,2023-01-04,23:30,23:45,1142.5,316.5,1251.0,10420.75,0.0,31.75,604.0,1199.0,1378.0,545.5,55.0,258.25,23
383,2023-01-04,23:45,00:00,1140.75,316.0,1174.25,10410.0,0.0,31.75,603.0,1198.5,1380.25,547.75,53.0,259.0,23
