,Datum,Anfang,Ende,Gesamt (Netzlast) [MWh] Originalauflösungen,Residuallast [MWh] Originalauflösungen,Pumpspeicher [MWh] Originalauflösungen
445,2023-01-05,15:15,15:30,14958.5,9414.75,89.0
446,2023-01-05,15:30,15:45,14865.75,9722.0,60.5
447,2023-01-05,15:45,16:00,14781.0,9962.0,34.25
448,2023-01-05,16:00,16:15,14838.25,10280.5,91.75
449,2023-01-05,16:15,16:30,14900.0,10584.75,50.25
450,2023-01-05,16:30,16:45,15022.0,10897.5,63.75
451,2023-01-05,16:45,17:00,15138.25,11143.5,41.0
452,2023-01-05,17:00,17:15,15338.0,11476.75,29.0
453,2023-01-05,17:15,17:30,15487.25,11681.5,9.5
454,2023-01-05,17:30,17:45,15541.75,11783.25,18.5
455,2023-01-05,17:45,18:00,15573.0,11884.0,37.75
456,2023-01-05,18:00,18:15,15519.5,11960.75,10.75
457,2023-01-05,18:15,18:30,15436.25,11986.5,13.25
458,2023-01-05,18:30,18:45,15365.0,12012.0,12.75
459,2023-01-05,18:45,19:00,15295.5,11989.25,9.5
460,2023-01-05,19:00,19:15,15114.75,11816.0,37.75
461,2023-01-05,19:15,19:30,14951.75,11658.0,19.25
462,2023-01-05,19:30,19:45,14790.75,11520.25,12.5
463,2023-01-05,19:45,20:00,14599.5,11332.75,12.25
464,2023-01-05,20:00,20:15,14395.5,11119.5,39.0
465,2023-01-05,20:15,20:30,14190.75,10996.0,27.0
466,2023-01-05,20:30,20:45,13912.75,10771.75,1.25
467,2023-01-05,20:45,21:00,13691.75,10530.5,13.0
468,2023-01-05,21:00,21:15,13471.75,10267.25,45.0
469,2023-01-05,21:15,21:30,13256.25,10050.75,16.5
470,2023-01-05,21:30,21:45,13073.75,9795.75,17.25
471,2023-01-05,21:45,22:00,12853.75,9489.75,42.75
472,2023-01-05,22:00,22:15,12761.25,9285.25,57.5
473,2023-01-05,22:15,22:30,12563.75,9063.25,59.5
474,2023-01-05,22:30,22:45,12357.5,8802.5,63.25
475,2023-01-05,22:45,23:00,12159.5,8540.5,206.25
476,2023-01-05,23:00,23:15,11838.0,8156.0,156.5
477,2023-01-05,23:15,23:30,11681.0,7966.75,237.75
478,2023-01-05,23:30,23:45,11608.5,7841.75,417.0
479,2023-01-05,23:45,00:00,11458.75,7624.0,793.25
480,2023-01-06,00:00,00:15,11221.25,7247.5,231.5
481,2023-01-06,00:15,00:30,11061.75,6970.75,288.0
482,2023-01-06,00:30,00:45,10898.0,6691.75,331.0
483,2023-01-06,00:45,01:00,10788.0,6461.0,468.25
484,2023-01-06,01:00,01:15,10578.25,6163.5,279.25
485,2023-01-06,01:15,01:30,10499.75,5996.25,498.75
486,2023-01-06,01:30,01:45,10527.0,5897.0,835.5
487,2023-01-06,01:45,02:00,10497.5,5750.25,1036.75
488,2023-01-06,02:00,02:15,10429.25,5513.75,794.5
489,2023-01-06,02:15,02:30,10382.0,5356.25,1065.0
490,2023-01-06,02:30,02:45,10399.0,5199.5,1238.0
491,2023-01-06,02:45,03:00,10381.5,5033.25,1303.5
492,2023-01-06,03:00,03:15,10467.25,4969.25,1556.0
493,2023-01-06,03:15,03:30,10558.25,4962.25,1726.75
494,2023-01-06,03:30,03:45,10663.5,4948.5,1786.5
495,2023-01-06,03:45,04:00,10711.0,4837.75,1795.75
496,2023-01-06,04:00,04:15,10815.5,4841.5,1889.0
497,2023-01-06,04:15,04:30,10920.75,4785.25,1922.25
498,2023-01-06,04:30,04:45,11034.75,4701.25,1945.75
499,2023-01-06,04:45,05:00,11123.0,4667.25,1935.0
500,2023-01-06,05:00,05:15,11327.0,4739.5,1864.5
501,2023-01-06,05:15,05:30,11392.5,4695.0,1900.0
502,2023-01-06,05:30,05:45,11507.0,4694.5,1821.75
503,2023-01-06,05:45,06:00,11736.0,4730.5,1825.0
504,2023-01-06,06:00,06:15,12118.75,5036.5,1418.25
505,2023-01-06,06:15,06:30,12474.25,5273.25,1026.25
506,2023-01-06,06:30,06:45,12581.5,5277.25,712.75
507,2023-01-06,06:45,07:00,12837.75,5458.25,615.0
508,2023-01-06,07:00,07:15,13136.5,5760.25,479.5
509,2023-01-06,07:15,07:30,13368.0,5863.5,301.75
510,2023-01-06,07:30,07:45,13554.5,5895.5,158.0
511,2023-01-06,07:45,08:00,13759.25,5975.25,89.0
512,2023-01-06,08:00,08:15,13935.0,6093.25,92.5
513,2023-01-06,08:15,08:30,14073.25,6128.5,63.5
514,2023-01-06,08:30,08:45,14183.5,6011.25,59.5
515,2023-01-06,08:45,09:00,14312.0,5905.5,184.75
516,2023-01-06,09:00,09:15,14454.75,5856.0,163.25
517,2023-01-06,09:15,09:30,14481.25,5761.75,206.75
518,2023-01-06,09:30,09:45,14575.25,5682.0,225.25
519,2023-01-06,09:45,10:00,14684.0,5552.25,243.75
520,2023-01-06,10:00,10:15,14831.0,5368.75,277.75
521,2023-01-06,10:15,10:30,14983.75,5418.25,295.0
522,2023-01-06,10:30,10:45,15068.5,5455.0,315.25
523,2023-01-06,10:45,11:00,15093.5,5393.5,404.5
524,2023-01-06,11:00,11:15,15278.5,5322.0,352.75
525,2023-01-06,11:15,11:30,15348.0,5287.25,335.5
526,2023-01-06,11:30,11:45,15354.75,5167.5,313.0
527,2023-01-06,11:45,12:00,15326.0,4991.5,333.25
528,2023-01-06,12:00,12:15,15396.0,5132.75,263.0
529,2023-01-06,12:15,12:30,15346.25,5109.5,242.5
530,2023-01-06,12:30,12:45,15326.5,4988.0,304.75
531,2023-01-06,12:45,13:00,15151.0,4749.25,389.5
532,2023-01-06,13:00,13:15,15078.75,4717.75,444.0
533,2023-01-06,13:15,13:30,14970.75,4716.25,492.5
534,2023-01-06,13:30,13:45,14847.0,4772.5,396.0
535,2023-01-06,13:45,14:00,14664.25,4937.25,403.25
536,2023-01-06,14:00,14:15,14688.75,5346.25,475.0
537,2023-01-06,14:15,14:30,14625.5,5599.5,321.0
538,2023-01-06,14:30,14:45,14567.75,5810.0,279.5
539,2023-01-06,14:45,15:00,14503.0,6099.75,134.75
540,2023-01-06,15:00,15:15,14419.25,6312.0,240.75
541,2023-01-06,15:15,15:30,14341.5,6568.5,83.25
542,2023-01-06,15:30,15:45,14298.75,6847.0,119.75
543,2023-01-06,15:45,16:00,14257.0,7099.25,102.75
544,2023-01-06,16:00,16:15,14381.25,7352.25,66.5
545,2023-01-06,16:15,16:30,14408.25,7625.75,16.25
546,2023-01-06,16:30,16:45,14484.0,7854.5,42.75
547,2023-01-06,16:45,17:00,14564.25,8095.75,32.25
548,2023-01-06,17:00,17:15,14753.5,8339.0,6.5
549,2023-01-06,17:15,17:30,14878.5,8433.0,16.25
550,2023-01-06,17:30,17:45,14988.5,8557.5,16.25
551,2023-01-06,17:45,18:00,14979.25,8574.25,29.5
552,2023-01-06,18:00,18:15,15194.0,8668.25,2.25
553,2023-01-06,18:15,18:30,15125.0,8670.25,1.5
554,2023-01-06,18:30,18:45,15118.25,8759.25,28.25
555,2023-01-06,18:45,19:00,14938.75,8587.5,35.75
556,2023-01-06,19:00,19:15,14819.5,8503.0,36.75
557,2023-01-06,19:15,19:30,14598.75,8392.75,37.75
558,2023-01-06,19:30,19:45,14427.75,8315.75,37.75
559,2023-01-06,19:45,20:00,14189.5,8138.5,10.25
560,2023-01-06,20:00,20:15,13938.5,7834.25,115.0
561,2023-01-06,20:15,20:30,13756.25,7654.25,156.5
562,2023-01-06,20:30,20:45,13595.25,7580.0,197.25
563,2023-01-06,20:45,21:00,13433.5,7411.0,231.5
564,2023-01-06,21:00,21:15,13345.5,7329.5,94.75
565,2023-01-06,21:15,21:30,13186.25,7160.0,117.75
566,2023-01-06,21:30,21:45,13105.75,7197.5,100.5
567,2023-01-06,21:45,22:00,12775.0,6986.0,121.5
568,2023-01-06,22:00,22:15,12821.25,7121.5,71.5
569,2023-01-06,22:15,22:30,12601.75,6958.5,93.5
570,2023-01-06,22:30,22:45,12438.25,6897.5,66.25
571,2023-01-06,22:45,23:00,12271.5,6872.5,99.0
572,2023-01-06,23:00,23:15,12004.25,6653.75,286.5
573,2023-01-06,23:15,23:30,11777.0,6496.0,320.25
574,2023-01-06,23:30,23:45,11538.75,6353.75,376.5
575,2023-01-06,23:45,00:00,11310.25,6265.5,481.25
576,2023-01-07,00:00,00:15,11066.25,6171.5,203.25
577,2023-01-07,00:15,00:30,10867.25,6036.75,186.25
578,2023-01-07,00:30,00:45,10707.0,5932.25,262.75
579,2023-01-07,00:45,01:00,10566.5,5863.25,311.5
580,2023-01-07,01:00,01:15,10382.25,5762.5,334.0
581,2023-01-07,01:15,01:30,10382.75,5732.25,550.75
582,2023-01-07,01:30,01:45,10255.75,5570.75,543.25
583,2023-01-07,01:45,02:00,10170.5,5428.75,658.5
584,2023-01-07,02:00,02:15,10090.75,5307.25,661.25
585,2023-01-07,02:15,02:30,10040.75,5208.25,852.75
586,2023-01-07,02:30,02:45,10004.0,5128.75,903.75
587,2023-01-07,02:45,03:00,10032.75,5128.75,901.0
588,2023-01-07,03:00,03:15,9968.5,4980.0,1010.25
589,2023-01-07,03:15,03:30,9960.75,4912.0,1123.5
590,2023-01-07,03:30,03:45,9944.25,4817.0,1208.75
591,2023-01-07,03:45,04:00,9910.75,4760.0,1273.75
592,2023-01-07,04:00,04:15,9945.75,4775.0,1353.0
593,2023-01-07,04:15,04:30,10021.0,4827.0,1329.75
594,2023-01-07,04:30,04:45,10066.75,4868.0,1275.0
595,2023-01-07,04:45,05:00,10093.25,4870.0,1248.5
596,2023-01-07,05:00,05:15,10198.25,4918.25,1210.75
597,2023-01-07,05:15,05:30,10200.75,4949.5,1194.5
598,2023-01-07,05:30,05:45,10231.0,4981.75,1243.75
599,2023-01-07,05:45,06:00,10277.75,4985.25,1128.5
600,2023-01-07,06:00,06:15,10350.75,5038.5,967.0
601,2023-01-07,06:15,06:30,10361.25,5037.0,793.75
602,2023-01-07,06:30,06:45,10439.0,5105.5,668.5
603,2023-01-07,06:45,07:00,10575.5,5176.25,631.5
604,2023-01-07,07:00,07:15,10857.5,5410.25,416.25
605,2023-01-07,07:15,07:30,11032.0,5555.25,255.75
606,2023-01-07,07:30,07:45,11212.0,5725.25,178.5
607,2023-01-07,07:45,08:00,11403.75,5859.0,111.75
608,2023-01-07,08:00,08:15,11566.75,5978.0,133.5
609,2023-01-07,08:15,08:30,11772.5,6212.5,71.25
610,2023-01-07,08:30,08:45,11933.75,6333.5,108.5
611,2023-01-07,08:45,09:00,12103.0,6401.25,92.75
612,2023-01-07,09:00,09:15,12342.75,6553.25,68.25
613,2023-01-07,09:15,09:30,12521.25,6607.5,74.75
614,2023-01-07,09:30,09:45,12621.0,6569.25,197.0
615,2023-01-07,09:45,10:00,12752.0,6553.0,209.5
616,2023-01-07,10:00,10:15,12917.0,6578.0,72.75
617,2023-01-07,10:15,10:30,12942.0,6410.75,69.25
618,2023-01-07,10:30,10:45,12988.0,6282.5,104.0
619,2023-01-07,10:45,11:00,13073.0,6160.5,155.0
620,2023-01-07,11:00,11:15,13271.5,6127.75,225.75
621,2023-01-07,11:15,11:30,13452.25,6170.75,222.25
622,2023-01-07,11:30,11:45,13512.25,6111.75,242.25
623,2023-01-07,11:45,12:00,13500.5,5968.0,273.25
624,2023-01-07,12:00,12:15,13500.25,5862.0,198.0
625,2023-01-07,12:15,12:30,13425.0,5723.0,210.25
626,2023-01-07,12:30,12:45,13509.75,5749.5,455.25
627,2023-01-07,12:45,13:00,13364.75,5611.75,532.0
628,2023-01-07,13:00,13:15,13347.0,5656.0,344.5
629,2023-01-07,13:15,13:30,13215.5,5603.5,336.0
630,2023-01-07,13:30,13:45,13098.75,5587.25,332.75
631,2023-01-07,13:45,14:00,12758.5,5360.75,141.5
632,2023-01-07,14:00,14:15,12584.5,5345.25,154.0
633,2023-01-07,14:15,14:30,12611.5,5592.25,111.5
634,2023-01-07,14:30,14:45,12555.75,5664.5,39.25
635,2023-01-07,14:45,15:00,12566.25,5864.0,15.0
636,2023-01-07,15:00,15:15,12630.5,6161.25,7.25
637,2023-01-07,15:15,15:30,12611.75,6373.0,7.5
638,2023-01-07,15:30,15:45,12698.0,6553.5,5.5
639,2023-01-07,15:45,16:00,12710.5,6650.0,4.75
640,2023-01-07,16:00,16:15,12832.75,6780.5,4.75
641,2023-01-07,16:15,16:30,12873.25,6726.25,4.5
642,2023-01-07,16:30,16:45,13088.5,6818.0,4.0
643,2023-01-07,16:45,17:00,13267.0,6789.75,41.25
644,2023-01-07,17:00,17:15,13656.5,7003.75,5.75
645,2023-01-07,17:15,17:30,13728.75,6827.25,54.5
646,2023-01-07,17:30,17:45,13902.75,6740.5,55.0
647,2023-01-07,17:45,18:00,13977.5,6568.5,47.0
648,2023-01-07,18:00,18:15,14065.5,6512.0,44.25
649,2023-01-07,18:15,18:30,14002.25,6275.75,17.0
650,2023-01-07,18:30,18:45,14017.75,6153.75,126.0
651,2023-01-07,18:45,19:00,13897.75,5902.75,63.25
652,2023-01-07,19:00,19:15,13743.5,5710.25,98.25
653,2023-01-07,19:15,19:30,13687.25,5551.25,29.5
654,2023-01-07,19:30,19:45,13616.0,5433.75,19.25
655,2023-01-07,19:45,20:00,13467.25,5206.75,59.0
656,2023-01-07,20:00,20:15,13204.75,4880.0,18.75
657,2023-01-07,20:15,20:30,13039.75,4692.5,96.25
658,2023-01-07,20:30,20:45,12843.75,4470.0,182.75
659,2023-01-07,20:45,21:00,12687.5,4284.25,374.75
660,2023-01-07,21:00,21:15,12561.0,4127.0,190.0
661,2023-01-07,21:15,21:30,12420.0,3990.75,349.5
662,2023-01-07,21:30,21:45,12329.0,3950.5,408.5
663,2023-01-07,21:45,22:00,12270.0,3977.25,530.25
664,2023-01-07,22:00,22:15,12268.25,4119.75,247.0
665,2023-01-07,22:15,22:30,12095.0,3903.25,398.25
666,2023-01-07,22:30,22:45,11891.0,3689.75,491.25
667,2023-01-07,22:45,23:00,11716.5,3519.0,631.5
668,2023-01-07,23:00,23:15,11511.5,3299.25,667.5
669,2023-01-07,23:15,23:30,11283.75,3072.25,870.0
670,2023-01-07,23:30,23:45,11099.5,2897.5,972.25
671,2023-01-07,23:45,00:00,10979.0,2744.0,1185.0
672,2023-01-08,00:00,00:15,10807.25,2654.75,1380.5
673,2023-01-08,00:15,00:30,10703.75,2491.25,1385.0
674,2023-01-08,00:30,00:45,10627.0,2480.5,1615.0
675,2023-01-08,00:45,01:00,10510.25,2484.75,1639.0
676,2023-01-08,01:00,01:15,10375.25,2361.5,1595.75
677,2023-01-08,01:15,01:30,10232.75,2243.0,1625.25
678,2023-01-08,01:30,01:45,10189.25,2317.25,1626.0
679,2023-01-08,01:45,02:00,10119.5,2315.0,1703.5
680,2023-01-08,02:00,02:15,10070.5,2292.25,1663.0
681,2023-01-08,02:15,02:30,10005.75,2342.5,1622.0
682,2023-01-08,02:30,02:45,9984.5,2436.0,1639.0
683,2023-01-08,02:45,03:00,9963.75,2538.5,1655.75
684,2023-01-08,03:00,03:15,10013.0,2714.0,1774.5
685,2023-01-08,03:15,03:30,10028.0,2816.5,1776.25
686,2023-01-08,03:30,03:45,10014.0,2866.75,1752.25
687,2023-01-08,03:45,04:00,10055.5,2935.25,1775.75
688,2023-01-08,04:00,04:15,10026.0,3017.25,1817.5
689,2023-01-08,04:15,04:30,9998.0,2976.25,1824.0
690,2023-01-08,04:30,04:45,10063.75,2979.25,1836.75
691,2023-01-08,04:45,05:00,10105.25,3108.25,1762.75
692,2023-01-08,05:00,05:15,10037.5,3086.0,1794.25
693,2023-01-08,05:15,05:30,10035.5,3162.0,1784.0
694,2023-01-08,05:30,05:45,10004.5,3230.75,1766.5
695,2023-01-08,05:45,06:00,9996.5,3292.5,1740.25
696,2023-01-08,06:00,06:15,9941.5,3350.75,1566.5
697,2023-01-08,06:15,06:30,9934.75,3407.5,1346.0
698,2023-01-08,06:30,06:45,10036.0,3508.0,1264.25
699,2023-01-08,06:45,07:00,10074.5,3533.0,1149.5
700,2023-01-08,07:00,07:15,10106.25,3542.5,1157.0
701,2023-01-08,07:15,07:30,10218.25,3735.5,926.25
702,2023-01-08,07:30,07:45,10341.25,3866.0,805.25
703,2023-01-08,07:45,08:00,10445.25,3927.75,714.25
704,2023-01-08,08:00,08:15,10647.25,4132.0,819.5
705,2023-01-08,08:15,08:30,10843.5,4323.0,724.75
706,2023-01-08,08:30,08:45,11021.25,4411.5,586.0
707,2023-01-08,08:45,09:00,11247.25,4554.25,485.25
708,2023-01-08,09:00,09:15,11516.75,4677.25,282.25
709,2023-01-08,09:15,09:30,11700.75,4789.5,222.5
710,2023-01-08,09:30,09:45,11906.5,4991.0,217.5
711,2023-01-08,09:45,10:00,12043.5,5097.25,250.0
712,2023-01-08,10:00,10:15,12164.0,5152.75,160.0
713,2023-01-08,10:15,10:30,12304.25,5303.75,129.0
714,2023-01-08,10:30,10:45,12427.25,5382.5,125.5
715,2023-01-08,10:45,11:00,12601.75,5473.0,101.5
716,2023-01-08,11:00,11:15,12850.25,5621.5,58.75
717,2023-01-08,11:15,11:30,12975.25,5681.75,82.25
718,2023-01-08,11:30,11:45,13097.75,5838.5,86.5
719,2023-01-08,11:45,12:00,13118.5,5859.5,126.75
720,2023-01-08,12:00,12:15,13025.25,5723.25,114.25
721,2023-01-08,12:15,12:30,12961.5,5634.5,136.75
722,2023-01-08,12:30,12:45,12956.25,5673.0,120.0
723,2023-01-08,12:45,13:00,12834.75,5600.5,213.5
724,2023-01-08,13:00,13:15,12780.0,5690.75,232.25
725,2023-01-08,13:15,13:30,12585.75,5606.75,220.5
726,2023-01-08,13:30,13:45,12537.5,5686.25,167.5
727,2023-01-08,13:45,14:00,12341.0,5683.25,207.0
728,2023-01-08,14:00,14:15,12265.0,5778.0,227.5
729,2023-01-08,14:15,14:30,12178.75,5864.75,193.0
730,2023-01-08,14:30,14:45,12107.5,6011.75,119.5
731,2023-01-08,14:45,15:00,12082.5,6182.0,73.75
732,2023-01-08,15:00,15:15,12044.0,6324.25,72.75
733,2023-01-08,15:15,15:30,12057.0,6400.0,75.5
734,2023-01-08,15:30,15:45,12132.75,6614.75,33.5
735,2023-01-08,15:45,16:00,12206.25,6673.25,21.25
736,2023-01-08,16:00,16:15,12277.75,6577.25,192.0
737,2023-01-08,16:15,16:30,12428.25,6732.5,127.0
738,2023-01-08,16:30,16:45,12688.75,6922.25,59.5
739,2023-01-08,16:45,17:00,12915.75,7059.0,73.0
740,2023-01-08,17:00,17:15,13253.25,7289.25,60.75
741,2023-01-08,17:15,17:30,13465.25,7441.25,38.75
742,2023-01-08,17:30,17:45,13618.75,7555.0,22.0
743,2023-01-08,17:45,18:00,13802.5,7685.25,20.5
744,2023-01-08,18:00,18:15,13930.75,7776.25,38.75
745,2023-01-08,18:15,18:30,13887.0,7729.75,37.75
746,2023-01-08,18:30,18:45,13869.75,7733.25,12.75
747,2023-01-08,18:45,19:00,13755.0,7683.75,21.5
748,2023-01-08,19:00,19:15,13633.5,7641.0,42.5
749,2023-01-08,19:15,19:30,13533.75,7497.5,42.5
750,2023-01-08,19:30,19:45,13416.0,7332.0,16.5
751,2023-01-08,19:45,20:00,13286.25,7166.75,4.25
752,2023-01-08,20:00,20:15,13156.0,7033.5,41.25
753,2023-01-08,20:15,20:30,12945.25,6831.0,15.5
754,2023-01-08,20:30,20:45,12793.0,6628.5,55.25
755,2023-01-08,20:45,21:00,12574.5,6402.25,88.25
756,2023-01-08,21:00,21:15,12437.25,6312.25,44.5
757,2023-01-08,21:15,21:30,12310.75,6162.25,32.75
758,2023-01-08,21:30,21:45,12262.5,6082.25,30.5
759,2023-01-08,21:45,22:00,12190.0,5974.5,14.25
760,2023-01-08,22:00,22:15,12224.75,6021.5,55.75
761,2023-01-08,22:15,22:30,12099.0,5799.25,14.25
762,2023-01-08,22:30,22:45,11933.0,5603.75,53.0
763,2023-01-08,22:45,23:00,11702.5,5343.25,217.5
764,2023-01-08,23:00,23:15,11532.5,5115.75,520.0
765,2023-01-08,23:15,23:30,11402.75,4887.5,811.0
766,2023-01-08,23:30,23:45,11175.25,4589.25,1045.75
767,2023-01-08,23:45,00:00,11058.25,4439.5,1236.5
768,2023-01-09,00:00,00:15,10961.0,4291.5,1417.0
769,2023-01-09,00:15,00:30,10929.75,4251.25,1637.0
770,2023-01-09,00:30,00:45,10825.0,4148.0,1745.75
771,2023-01-09,00:45,01:00,10828.5,4104.5,1893.75
772,2023-01-09,01:00,01:15,10783.75,4003.0,1934.5
773,2023-01-09,01:15,01:30,10646.0,3902.75,1886.75
774,2023-01-09,01:30,01:45,10567.25,3885.75,1889.25
775,2023-01-09,01:45,02:00,10552.0,3965.5,1901.5
776,2023-01-09,02:00,02:15,10557.5,3879.0,1886.5
777,2023-01-09,02:15,02:30,10511.25,3746.0,1920.5
778,2023-01-09,02:30,02:45,10557.5,3788.5,1921.5
779,2023-01-09,02:45,03:00,10591.25,4011.0,1904.5
780,2023-01-09,03:00,03:15,10570.5,4056.75,1949.5
781,2023-01-09,03:15,03:30,10575.75,4033.25,1913.5
782,2023-01-09,03:30,03:45,10597.75,3988.5,1935.0
783,2023-01-09,03:45,04:00,10743.75,4173.75,1974.25
784,2023-01-09,04:00,04:15,10898.5,4436.5,1989.0
785,2023-01-09,04:15,04:30,10934.25,4644.25,1916.0
786,2023-01-09,04:30,04:45,11032.75,4714.25,1850.75
787,2023-01-09,04:45,05:00,11135.75,4830.0,1683.5
788,2023-01-09,05:00,05:15,11401.5,5181.0,1712.5
789,2023-01-09,05:15,05:30,11570.25,5409.25,1657.25
790,2023-01-09,05:30,05:45,11911.5,5729.5,1438.25
791,2023-01-09,05:45,06:00,12371.75,6212.5,1160.75
792,2023-01-09,06:00,06:15,13291.25,7114.75,895.0
793,2023-01-09,06:15,06:30,13878.25,7747.25,478.0
794,2023-01-09,06:30,06:45,14179.5,7999.0,405.25
795,2023-01-09,06:45,07:00,14538.0,8290.5,296.5
796,2023-01-09,07:00,07:15,14978.75,8580.75,146.0
797,2023-01-09,07:15,07:30,15213.75,8714.0,149.25
798,2023-01-09,07:30,07:45,15595.0,9075.5,86.5
799,2023-01-09,07:45,08:00,15913.75,9336.75,107.0
800,2023-01-09,08:00,08:15,16146.0,9600.0,124.0
801,2023-01-09,08:15,08:30,16264.75,9633.0,69.75
802,2023-01-09,08:30,08:45,16404.0,9597.5,14.25
803,2023-01-09,08:45,09:00,16470.25,9534.0,91.0
804,2023-01-09,09:00,09:15,16390.0,9498.75,81.0
805,2023-01-09,09:15,09:30,16433.75,9530.5,53.25
806,2023-01-09,09:30,09:45,16539.5,9623.25,12.75
807,2023-01-09,09:45,10:00,16488.75,9491.75,92.0
808,2023-01-09,10:00,10:15,16479.5,9346.5,73.75
809,2023-01-09,10:15,10:30,16483.25,9293.5,50.0
810,2023-01-09,10:30,10:45,16521.25,9249.0,59.75
811,2023-01-09,10:45,11:00,16518.25,9126.75,107.75
812,2023-01-09,11:00,11:15,16565.0,9066.0,71.5
813,2023-01-09,11:15,11:30,16690.5,9170.75,75.5
814,2023-01-09,11:30,11:45,16723.25,9240.0,85.25
815,2023-01-09,11:45,12:00,16656.25,9279.0,54.25
816,2023-01-09,12:00,12:15,16601.0,9385.25,33.5
817,2023-01-09,12:15,12:30,16543.25,9440.5,6.75
818,2023-01-09,12:30,12:45,16545.25,9649.5,1.25
819,2023-01-09,12:45,13:00,16594.0,9820.0,0.75
820,2023-01-09,13:00,13:15,16647.0,10084.0,0.75
821,2023-01-09,13:15,13:30,16527.75,10166.0,16.5
822,2023-01-09,13:30,13:45,16428.25,10314.75,25.75
823,2023-01-09,13:45,14:00,16303.0,10457.5,23.5
824,2023-01-09,14:00,14:15,16217.0,10611.75,17.25
825,2023-01-09,14:15,14:30,16171.5,10763.5,2.25
826,2023-01-09,14:30,14:45,15940.25,10699.5,0.75
827,2023-01-09,14:45,15:00,15854.25,10844.0,1.75
828,2023-01-09,15:00,15:15,15884.75,11159.75,1.75
829,2023-01-09,15:15,15:30,15799.0,11257.5,1.75
830,2023-01-09,15:30,15:45,15636.0,11290.25,1.75
831,2023-01-09,15:45,16:00,15537.25,11403.25,1.75
832,2023-01-09,16:00,16:15,15647.75,11622.0,1.5
833,2023-01-09,16:15,16:30,15640.0,11607.0,1.25
834,2023-01-09,16:30,16:45,15791.5,11711.5,1.25
835,2023-01-09,16:45,17:00,15949.0,11855.0,7.75
836,2023-01-09,17:00,17:15,16244.75,12137.0,4.0
837,2023-01-09,17:15,17:30,16417.25,12327.0,9.0
838,2023-01-09,17:30,17:45,16501.5,12357.25,31.25
839,2023-01-09,17:45,18:00,16516.5,12210.25,40.75
840,2023-01-09,18:00,18:15,16505.5,12168.0,40.25
841,2023-01-09,18:15,18:30,16436.25,12016.75,5.25
842,2023-01-09,18:30,18:45,16333.5,11785.5,3.0
843,2023-01-09,18:45,19:00,16319.75,11709.25,6.0
844,2023-01-09,19:00,19:15,16226.0,11595.5,40.5
845,2023-01-09,19:15,19:30,16096.5,11440.75,14.75
846,2023-01-09,19:30,19:45,15935.0,11193.0,6.25
847,2023-01-09,19:45,20:00,15747.75,10892.0,5.25
848,2023-01-09,20:00,20:15,15467.25,10614.25,41.5
849,2023-01-09,20:15,20:30,15217.25,10292.25,7.75
850,2023-01-09,20:30,20:45,15013.25,9970.0,58.75
851,2023-01-09,20:45,21:00,14748.0,9723.0,34.75
852,2023-01-09,21:00,21:15,14554.25,9479.5,46.0
853,2023-01-09,21:15,21:30,14458.0,9287.0,11.75
854,2023-01-09,21:30,21:45,14318.25,9197.25,27.5
855,2023-01-09,21:45,22:00,13993.75,8810.5,46.75
856,2023-01-09,22:00,22:15,13851.25,8697.25,212.75
857,2023-01-09,22:15,22:30,13675.75,8445.0,199.0
858,2023-01-09,22:30,22:45,13484.75,8212.75,196.25
859,2023-01-09,22:45,23:00,13293.75,7994.5,384.25
860,2023-01-09,23:00,23:15,13027.25,7746.0,555.25
861,2023-01-09,23:15,23:30,12785.5,7514.75,693.5
862,2023-01-09,23:30,23:45,12611.25,7336.5,800.25
863,2023-01-09,23:45,00:00,12472.25,7237.75,982.75
864,2023-01-10,00:00,00:15,12235.0,7084.0,672.75
865,2023-01-10,00:15,00:30,12063.5,6857.25,766.25
866,2023-01-10,00:30,00:45,11914.0,6618.75,902.0
867,2023-01-10,00:45,01:00,11869.5,6574.5,1012.25
868,2023-01-10,01:00,01:15,11642.5,6409.5,1319.75
869,2023-01-10,01:15,01:30,11462.5,6183.0,1368.5
870,2023-01-10,01:30,01:45,11410.75,6130.0,1378.5
871,2023-01-10,01:45,02:00,11491.5,6180.75,1638.25
872,2023-01-10,02:00,02:15,11392.5,6064.0,1667.75
873,2023-01-10,02:15,02:30,11342.75,6027.0,1687.75
874,2023-01-10,02:30,02:45,11379.5,6093.5,1701.5
875,2023-01-10,02:45,03:00,11416.25,6149.5,1748.75
876,2023-01-10,03:00,03:15,11460.5,6210.25,1724.25
877,2023-01-10,03:15,03:30,11476.0,6278.75,1719.75
878,2023-01-10,03:30,03:45,11537.25,6303.25,1729.5
879,2023-01-10,03:45,04:00,11611.0,6287.0,1709.25
880,2023-01-10,04:00,04:15,11709.5,6334.5,1729.0
881,2023-01-10,04:15,04:30,11748.5,6385.25,1699.75
882,2023-01-10,04:30,04:45,11937.75,6545.25,1540.75
883,2023-01-10,04:45,05:00,12131.25,6719.75,1487.75
884,2023-01-10,05:00,05:15,12474.25,7110.75,1290.5
885,2023-01-10,05:15,05:30,12672.25,7415.0,1212.75
886,2023-01-10,05:30,05:45,12785.5,7513.75,950.0
887,2023-01-10,05:45,06:00,13123.25,7832.25,799.5
888,2023-01-10,06:00,06:15,13790.0,8574.75,474.0
889,2023-01-10,06:15,06:30,14216.25,8994.0,131.5
